,YEAR,MONTH,DAY,STID,TMIN (F)
5196,2016,9,21,NRMN,73.17
5197,2016,9,22,NRMN,68.2
5198,2016,9,23,NRMN,69.24
5199,2016,9,24,NRMN,68.74
5200,2016,9,25,NRMN,63.88
5201,2016,9,26,NRMN,54.3
5202,2016,9,27,NRMN,50.5
5203,2016,9,28,NRMN,57.45
5204,2016,9,29,NRMN,51.3
5205,2016,9,30,NRMN,47.62
5206,2016,10,1,NRMN,56.55
5207,2016,10,2,NRMN,58.32
5208,2016,10,3,NRMN,59.95
5209,2016,10,4,NRMN,66.78
5210,2016,10,5,NRMN,63.88
5211,2016,10,6,NRMN,56.5
5212,2016,10,7,NRMN,48.94
5213,2016,10,8,NRMN,42.55
5214,2016,10,9,NRMN,51.01
5215,2016,10,10,NRMN,56.03
5216,2016,10,11,NRMN,57.81
5217,2016,10,12,NRMN,54.14
5218,2016,10,13,NRMN,49.48
5219,2016,10,14,NRMN,53.24
5220,2016,10,15,NRMN,64.04
5221,2016,10,16,NRMN,68.94
5222,2016,10,17,NRMN,72.34
5223,2016,10,18,NRMN,61.32
5224,2016,10,19,NRMN,58.64
5225,2016,10,20,NRMN,46.24
5226,2016,10,21,NRMN,39.37
5227,2016,10,22,NRMN,48.85
5228,2016,10,23,NRMN,54.64
5229,2016,10,24,NRMN,56.01
5230,2016,10,25,NRMN,62.04
5231,2016,10,26,NRMN,57.34
5232,2016,10,27,NRMN,55.78
5233,2016,10,28,NRMN,64.4
5234,2016,10,29,NRMN,61.95
5235,2016,10,30,NRMN,55.98
5236,2016,10,31,NRMN,52.61
5237,2016,11,1,NRMN,63.12
5238,2016,11,2,NRMN,63.7
5239,2016,11,3,NRMN,58.12
5240,2016,11,4,NRMN,56.61
5241,2016,11,5,NRMN,57.74
5242,2016,11,6,NRMN,54.77
5243,2016,11,7,NRMN,59.09
5244,2016,11,8,NRMN,56.84
5245,2016,11,9,NRMN,41.54
5246,2016,11,10,NRMN,37.14
5247,2016,11,11,NRMN,47.23
5248,2016,11,12,NRMN,41.29
5249,2016,11,13,NRMN,37.67
5250,2016,11,14,NRMN,46.11
5251,2016,11,15,NRMN,41.6
5252,2016,11,16,NRMN,44.35
5253,2016,11,17,NRMN,59.04
5254,2016,11,18,NRMN,38.96
5255,2016,11,19,NRMN,27.07
5256,2016,11,20,NRMN,33.33
5257,2016,11,21,NRMN,41.43
5258,2016,11,22,NRMN,46.69
5259,2016,11,23,NRMN,37.65
5260,2016,11,24,NRMN,35.79
5261,2016,11,25,NRMN,32.86
5262,2016,11,26,NRMN,24.95
5263,2016,11,27,NRMN,48.76
5264,2016,11,28,NRMN,45.9
5265,2016,11,29,NRMN,39.46
5266,2016,11,30,NRMN,31.42
5267,2016,12,1,NRMN,26.06
5268,2016,12,2,NRMN,30.62
5269,2016,12,3,NRMN,43.62
5270,2016,12,4,NRMN,34.65
5271,2016,12,5,NRMN,30.66
5272,2016,12,6,NRMN,30.09
5273,2016,12,7,NRMN,25.98
5274,2016,12,8,NRMN,21.62
5275,2016,12,9,NRMN,17.61
5276,2016,12,10,NRMN,33.61
5277,2016,12,11,NRMN,33.99
5278,2016,12,12,NRMN,25.21
5279,2016,12,13,NRMN,26.44
5280,2016,12,14,NRMN,22.4
5281,2016,12,15,NRMN,21.84
5282,2016,12,16,NRMN,35.66
5283,2016,12,17,NRMN,9.3
5284,2016,12,18,NRMN,4.28
5285,2016,12,19,NRMN,7.52
5286,2016,12,20,NRMN,25.03
5287,2016,12,21,NRMN,23.58
5288,2016,12,22,NRMN,29.8
5289,2016,12,23,NRMN,31.49
5290,2016,12,24,NRMN,30.71
5291,2016,12,25,NRMN,54.43
5292,2016,12,26,NRMN,35.4
5293,2016,12,27,NRMN,25.62
5294,2016,12,28,NRMN,47.34
5295,2016,12,29,NRMN,30.68
5296,2016,12,30,NRMN,24.69
5297,2016,12,31,NRMN,33.42
5298,2017,1,1,NRMN,31.6
5299,2017,1,2,NRMN,40.29
5300,2017,1,3,NRMN,27.1
5301,2017,1,4,NRMN,20.72
5302,2017,1,5,NRMN,16.05
5303,2017,1,6,NRMN,3.4
5304,2017,1,7,NRMN,-2.2
5305,2017,1,8,NRMN,19.73
5306,2017,1,9,NRMN,30.93
5307,2017,1,10,NRMN,36.99
5308,2017,1,11,NRMN,36.06
5309,2017,1,12,NRMN,24.85
5310,2017,1,13,NRMN,28.07
5311,2017,1,14,NRMN,28.89
5312,2017,1,15,NRMN,32.24
5313,2017,1,16,NRMN,35.11
5314,2017,1,17,NRMN,32.25
5315,2017,1,18,NRMN,34.0
5316,2017,1,19,NRMN,45.37
5317,2017,1,20,NRMN,39.85
5318,2017,1,21,NRMN,34.04
5319,2017,1,22,NRMN,37.27
5320,2017,1,23,NRMN,25.64
5321,2017,1,24,NRMN,43.34
5322,2017,1,25,NRMN,29.94
5323,2017,1,26,NRMN,22.53
5324,2017,1,27,NRMN,24.14
5325,2017,1,28,NRMN,26.03
5326,2017,1,29,NRMN,35.16
5327,2017,1,30,NRMN,30.66
5328,2017,1,31,NRMN,34.91
5329,2017,2,1,NRMN,35.69
5330,2017,2,2,NRMN,29.67
5331,2017,2,3,NRMN,25.07
5332,2017,2,4,NRMN,28.62
5333,2017,2,5,NRMN,38.34
5334,2017,2,6,NRMN,47.39
5335,2017,2,7,NRMN,45.47
5336,2017,2,8,NRMN,29.46
5337,2017,2,9,NRMN,24.04
5338,2017,2,10,NRMN,45.72
5339,2017,2,11,NRMN,57.85
5340,2017,2,12,NRMN,44.79
5341,2017,2,13,NRMN,40.54
5342,2017,2,14,NRMN,37.6
5343,2017,2,15,NRMN,33.72
5344,2017,2,16,NRMN,34.05
5345,2017,2,17,NRMN,42.38
5346,2017,2,18,NRMN,49.46
5347,2017,2,19,NRMN,51.08
5348,2017,2,20,NRMN,45.79
5349,2017,2,21,NRMN,43.73
5350,2017,2,22,NRMN,39.15
5351,2017,2,23,NRMN,48.13
5352,2017,2,24,NRMN,31.62
5353,2017,2,25,NRMN,23.14
5354,2017,2,26,NRMN,37.14
5355,2017,2,27,NRMN,39.94
5356,2017,2,28,NRMN,60.22
5357,2017,3,1,NRMN,35.33
5358,2017,3,2,NRMN,25.67
5359,2017,3,3,NRMN,29.36
5360,2017,3,4,NRMN,45.69
5361,2017,3,5,NRMN,51.48
5362,2017,3,6,NRMN,55.58
5363,2017,3,7,NRMN,36.61
5364,2017,3,8,NRMN,40.76
5365,2017,3,9,NRMN,54.7
5366,2017,3,10,NRMN,43.99
5367,2017,3,11,NRMN,37.03
5368,2017,3,12,NRMN,35.69
5369,2017,3,13,NRMN,32.58
5370,2017,3,14,NRMN,28.57
5371,2017,3,15,NRMN,29.87
5372,2017,3,16,NRMN,44.27
5373,2017,3,17,NRMN,59.74
5374,2017,3,18,NRMN,57.7
5375,2017,3,19,NRMN,61.16
5376,2017,3,20,NRMN,63.52
5377,2017,3,21,NRMN,55.33
5378,2017,3,22,NRMN,51.35
5379,2017,3,23,NRMN,56.19
5380,2017,3,24,NRMN,53.22
5381,2017,3,25,NRMN,46.81
5382,2017,3,26,NRMN,42.11
5383,2017,3,27,NRMN,52.11
5384,2017,3,28,NRMN,47.8
5385,2017,3,29,NRMN,46.42
5386,2017,3,30,NRMN,44.97
5387,2017,3,31,NRMN,42.14
5388,2017,4,1,NRMN,45.9
5389,2017,4,2,NRMN,53.74
5390,2017,4,3,NRMN,51.35
5391,2017,4,4,NRMN,47.12
5392,2017,4,5,NRMN,44.87
5393,2017,4,6,NRMN,38.23
5394,2017,4,7,NRMN,44.49
5395,2017,4,8,NRMN,57.61
5396,2017,4,9,NRMN,62.73
5397,2017,4,10,NRMN,53.19
5398,2017,4,11,NRMN,44.77
5399,2017,4,12,NRMN,54.0
5400,2017,4,13,NRMN,58.87
5401,2017,4,14,NRMN,60.91
5402,2017,4,15,NRMN,63.99
5403,2017,4,16,NRMN,61.97
5404,2017,4,17,NRMN,58.32
5405,2017,4,18,NRMN,52.02
5406,2017,4,19,NRMN,62.44
5407,2017,4,20,NRMN,62.78
5408,2017,4,21,NRMN,48.79
5409,2017,4,22,NRMN,46.26
5410,2017,4,23,NRMN,40.2
5411,2017,4,24,NRMN,45.72
5412,2017,4,25,NRMN,58.42
5413,2017,4,26,NRMN,41.46
5414,2017,4,27,NRMN,38.28
5415,2017,4,28,NRMN,57.2
5416,2017,4,29,NRMN,47.23
5417,2017,4,30,NRMN,42.29
5418,2017,5,1,NRMN,37.7
5419,2017,5,2,NRMN,44.94
5420,2017,5,3,NRMN,51.8
5421,2017,5,4,NRMN,43.96
5422,2017,5,5,NRMN,44.15
5423,2017,5,6,NRMN,46.98
5424,2017,5,7,NRMN,55.17
5425,2017,5,8,NRMN,59.02
5426,2017,5,9,NRMN,62.11
5427,2017,5,10,NRMN,63.09
5428,2017,5,11,NRMN,57.36
5429,2017,5,12,NRMN,55.44
5430,2017,5,13,NRMN,49.59
5431,2017,5,14,NRMN,58.55
5432,2017,5,15,NRMN,66.92
5433,2017,5,16,NRMN,67.84
5434,2017,5,17,NRMN,61.63
5435,2017,5,18,NRMN,63.19
5436,2017,5,19,NRMN,61.29
5437,2017,5,20,NRMN,52.32
5438,2017,5,21,NRMN,47.01
5439,2017,5,22,NRMN,51.55
5440,2017,5,23,NRMN,52.32
5441,2017,5,24,NRMN,47.82
5442,2017,5,25,NRMN,54.68
5443,2017,5,26,NRMN,72.72
5444,2017,5,27,NRMN,71.74
5445,2017,5,28,NRMN,60.93
5446,2017,5,29,NRMN,55.35
5447,2017,5,30,NRMN,57.49
5448,2017,5,31,NRMN,63.99
5449,2017,6,1,NRMN,64.29
5450,2017,6,2,NRMN,63.12
5451,2017,6,3,NRMN,66.78
5452,2017,6,4,NRMN,67.06
5453,2017,6,5,NRMN,67.89
5454,2017,6,6,NRMN,62.91
5455,2017,6,7,NRMN,62.08
5456,2017,6,8,NRMN,54.45
5457,2017,6,9,NRMN,66.07
5458,2017,6,10,NRMN,67.91
5459,2017,6,11,NRMN,71.28
5460,2017,6,12,NRMN,71.29
5461,2017,6,13,NRMN,74.59
5462,2017,6,14,NRMN,75.29
5463,2017,6,15,NRMN,74.57
5464,2017,6,16,NRMN,69.12
5465,2017,6,17,NRMN,76.53
5466,2017,6,18,NRMN,70.29
5467,2017,6,19,NRMN,59.05
5468,2017,6,20,NRMN,63.21
5469,2017,6,21,NRMN,66.9
5470,2017,6,22,NRMN,65.28
5471,2017,6,23,NRMN,72.88
5472,2017,6,24,NRMN,70.48
5473,2017,6,25,NRMN,62.44
5474,2017,6,26,NRMN,66.06
5475,2017,6,27,NRMN,68.11
5476,2017,6,28,NRMN,71.62
5477,2017,6,29,NRMN,73.8
5478,2017,6,30,NRMN,72.16
5479,2017,7,1,NRMN,70.14
5480,2017,7,2,NRMN,70.45
5481,2017,7,3,NRMN,68.18
5482,2017,7,4,NRMN,66.04
5483,2017,7,5,NRMN,70.95
5484,2017,7,6,NRMN,70.2
5485,2017,7,7,NRMN,70.38
5486,2017,7,8,NRMN,71.55
5487,2017,7,9,NRMN,69.31
5488,2017,7,10,NRMN,71.06
5489,2017,7,11,NRMN,74.41
5490,2017,7,12,NRMN,76.69
5491,2017,7,13,NRMN,73.96
5492,2017,7,14,NRMN,74.61
5493,2017,7,15,NRMN,71.31
5494,2017,7,16,NRMN,72.27
5495,2017,7,17,NRMN,74.66
5496,2017,7,18,NRMN,74.5
5497,2017,7,19,NRMN,75.47
5498,2017,7,20,NRMN,76.55
5499,2017,7,21,NRMN,77.09
5500,2017,7,22,NRMN,76.89
5501,2017,7,23,NRMN,74.41
5502,2017,7,24,NRMN,68.94
5503,2017,7,25,NRMN,74.86
5504,2017,7,26,NRMN,76.06
5505,2017,7,27,NRMN,78.12
5506,2017,7,28,NRMN,78.67
5507,2017,7,29,NRMN,72.88
5508,2017,7,30,NRMN,70.72
5509,2017,7,31,NRMN,71.15
5510,2017,8,1,NRMN,66.9
5511,2017,8,2,NRMN,69.21
5512,2017,8,3,NRMN,66.97
5513,2017,8,4,NRMN,68.56
5514,2017,8,5,NRMN,71.13
5515,2017,8,6,NRMN,70.92
5516,2017,8,7,NRMN,68.92
5517,2017,8,8,NRMN,67.55
5518,2017,8,9,NRMN,65.86
5519,2017,8,10,NRMN,71.96
5520,2017,8,11,NRMN,68.16
5521,2017,8,12,NRMN,68.68
5522,2017,8,13,NRMN,69.71
5523,2017,8,14,NRMN,71.76
5524,2017,8,15,NRMN,71.46
5525,2017,8,16,NRMN,70.54
5526,2017,8,17,NRMN,67.98
5527,2017,8,18,NRMN,72.59
5528,2017,8,19,NRMN,73.81
5529,2017,8,20,NRMN,74.7
5530,2017,8,21,NRMN,75.43
5531,2017,8,22,NRMN,69.98
5532,2017,8,23,NRMN,68.79
5533,2017,8,24,NRMN,64.18
5534,2017,8,25,NRMN,67.87
5535,2017,8,26,NRMN,68.41
5536,2017,8,27,NRMN,65.3
5537,2017,8,28,NRMN,65.64
5538,2017,8,29,NRMN,61.23
5539,2017,8,30,NRMN,60.4
5540,2017,8,31,NRMN,63.32
5541,2017,9,1,NRMN,58.73
5542,2017,9,2,NRMN,67.91
5543,2017,9,3,NRMN,64.89
5544,2017,9,4,NRMN,69.49
5545,2017,9,5,NRMN,57.07
5546,2017,9,6,NRMN,50.49
5547,2017,9,7,NRMN,54.43
5548,2017,9,8,NRMN,59.63
5549,2017,9,9,NRMN,57.4
5550,2017,9,10,NRMN,59.58
5551,2017,9,11,NRMN,54.18
5552,2017,9,12,NRMN,55.06
5553,2017,9,13,NRMN,53.37
5554,2017,9,14,NRMN,58.42
5555,2017,9,15,NRMN,69.96
5556,2017,9,16,NRMN,70.74
5557,2017,9,17,NRMN,71.13
5558,2017,9,18,NRMN,65.71
5559,2017,9,19,NRMN,71.64
5560,2017,9,20,NRMN,73.09
5561,2017,9,21,NRMN,76.8
5562,2017,9,22,NRMN,70.81
5563,2017,9,23,NRMN,70.39
5564,2017,9,24,NRMN,70.56
5565,2017,9,25,NRMN,70.07
5566,2017,9,26,NRMN,61.81
5567,2017,9,27,NRMN,61.12
5568,2017,9,28,NRMN,58.41
5569,2017,9,29,NRMN,58.23
5570,2017,9,30,NRMN,56.48
5571,2017,10,1,NRMN,62.6
5572,2017,10,2,NRMN,64.89
5573,2017,10,3,NRMN,70.14
5574,2017,10,4,NRMN,70.99
5575,2017,10,5,NRMN,69.31
5576,2017,10,6,NRMN,68.68
5577,2017,10,7,NRMN,54.46
5578,2017,10,8,NRMN,50.88
5579,2017,10,9,NRMN,54.48
5580,2017,10,10,NRMN,45.37
5581,2017,10,11,NRMN,41.37
5582,2017,10,12,NRMN,53.11
5583,2017,10,13,NRMN,66.22
5584,2017,10,14,NRMN,60.73
5585,2017,10,15,NRMN,45.1
5586,2017,10,16,NRMN,42.29
5587,2017,10,17,NRMN,44.14
5588,2017,10,18,NRMN,50.05
5589,2017,10,19,NRMN,54.41
5590,2017,10,20,NRMN,60.15
5591,2017,10,21,NRMN,56.48
5592,2017,10,22,NRMN,48.96
5593,2017,10,23,NRMN,46.01
5594,2017,10,24,NRMN,41.44
5595,2017,10,25,NRMN,37.55
5596,2017,10,26,NRMN,49.42
5597,2017,10,27,NRMN,30.48
5598,2017,10,28,NRMN,26.8
5599,2017,10,29,NRMN,37.78
5600,2017,10,30,NRMN,45.2
5601,2017,10,31,NRMN,35.94
5602,2017,11,1,NRMN,39.55
5603,2017,11,2,NRMN,53.96
5604,2017,11,3,NRMN,41.82
5605,2017,11,4,NRMN,42.25
5606,2017,11,5,NRMN,48.06
5607,2017,11,6,NRMN,44.73
5608,2017,11,7,NRMN,41.68
5609,2017,11,8,NRMN,33.9
5610,2017,11,9,NRMN,29.49
5611,2017,11,10,NRMN,34.48
5612,2017,11,11,NRMN,49.6
5613,2017,11,12,NRMN,46.35
5614,2017,11,13,NRMN,47.12
5615,2017,11,14,NRMN,56.07
5616,2017,11,15,NRMN,42.67
5617,2017,11,16,NRMN,37.03
5618,2017,11,17,NRMN,57.78
5619,2017,11,18,NRMN,37.83
5620,2017,11,19,NRMN,29.83
5621,2017,11,20,NRMN,37.65
5622,2017,11,21,NRMN,38.4
5623,2017,11,22,NRMN,27.68
5624,2017,11,23,NRMN,33.68
5625,2017,11,24,NRMN,45.27
5626,2017,11,25,NRMN,39.78
5627,2017,11,26,NRMN,33.4
5628,2017,11,27,NRMN,48.22
5629,2017,11,28,NRMN,52.12
5630,2017,11,29,NRMN,40.03
5631,2017,11,30,NRMN,36.6
5632,2017,12,1,NRMN,41.27
5633,2017,12,2,NRMN,43.46
5634,2017,12,3,NRMN,46.76
5635,2017,12,4,NRMN,44.06
5636,2017,12,5,NRMN,30.1
5637,2017,12,6,NRMN,27.07
5638,2017,12,7,NRMN,17.72
5639,2017,12,8,NRMN,15.58
5640,2017,12,9,NRMN,27.48
5641,2017,12,10,NRMN,28.93
5642,2017,12,11,NRMN,29.18
5643,2017,12,12,NRMN,33.46
5644,2017,12,13,NRMN,35.67
5645,2017,12,14,NRMN,33.14
5646,2017,12,15,NRMN,26.59
5647,2017,12,16,NRMN,33.75
5648,2017,12,17,NRMN,37.0
5649,2017,12,18,NRMN,38.76
5650,2017,12,19,NRMN,48.6
5651,2017,12,20,NRMN,48.22
5652,2017,12,21,NRMN,36.67
5653,2017,12,22,NRMN,29.07
5654,2017,12,23,NRMN,25.99
5655,2017,12,24,NRMN,25.83
5656,2017,12,25,NRMN,21.21
5657,2017,12,26,NRMN,23.08
5658,2017,12,27,NRMN,18.03
5659,2017,12,28,NRMN,28.06
5660,2017,12,29,NRMN,32.97
5661,2017,12,30,NRMN,19.48
5662,2017,12,31,NRMN,11.52
5663,2018,1,1,NRMN,5.09
5664,2018,1,2,NRMN,8.13
5665,2018,1,3,NRMN,13.23
5666,2018,1,4,NRMN,17.51
5667,2018,1,5,NRMN,21.86
5668,2018,1,6,NRMN,24.73
5669,2018,1,7,NRMN,41.74
5670,2018,1,8,NRMN,32.66
5671,2018,1,9,NRMN,30.04
5672,2018,1,10,NRMN,41.17
5673,2018,1,11,NRMN,19.88
5674,2018,1,12,NRMN,13.91
5675,2018,1,13,NRMN,19.68
5676,2018,1,14,NRMN,27.7
5677,2018,1,15,NRMN,16.74
5678,2018,1,16,NRMN,6.26
5679,2018,1,17,NRMN,4.84
5680,2018,1,18,NRMN,18.06
5681,2018,1,19,NRMN,27.89
5682,2018,1,20,NRMN,49.78
5683,2018,1,21,NRMN,45.39
5684,2018,1,22,NRMN,33.5
5685,2018,1,23,NRMN,25.24
5686,2018,1,24,NRMN,23.06
5687,2018,1,25,NRMN,36.73
5688,2018,1,26,NRMN,49.1
5689,2018,1,27,NRMN,30.24
5690,2018,1,28,NRMN,24.11
5691,2018,1,29,NRMN,23.08
5692,2018,1,30,NRMN,27.37
5693,2018,1,31,NRMN,46.18
5694,2018,2,1,NRMN,30.89
5695,2018,2,2,NRMN,25.99
5696,2018,2,3,NRMN,32.75
5697,2018,2,4,NRMN,16.36
5698,2018,2,5,NRMN,11.64
5699,2018,2,6,NRMN,17.99
5700,2018,2,7,NRMN,20.58
5701,2018,2,8,NRMN,20.84
5702,2018,2,9,NRMN,33.82
5703,2018,2,10,NRMN,19.54
5704,2018,2,11,NRMN,16.09
5705,2018,2,12,NRMN,9.32
5706,2018,2,13,NRMN,28.61
5707,2018,2,14,NRMN,41.74
5708,2018,2,15,NRMN,61.81
5709,2018,2,16,NRMN,35.07
5710,2018,2,17,NRMN,33.77
5711,2018,2,18,NRMN,32.18
5712,2018,2,19,NRMN,51.31
5713,2018,2,20,NRMN,25.45
5714,2018,2,21,NRMN,21.39
5715,2018,2,22,NRMN,25.83
5716,2018,2,23,NRMN,32.8
5717,2018,2,24,NRMN,32.64
5718,2018,2,25,NRMN,25.5
5719,2018,2,26,NRMN,27.79
5720,2018,2,27,NRMN,43.36
5721,2018,2,28,NRMN,48.88
5722,2018,3,1,NRMN,37.16
5723,2018,3,2,NRMN,29.72
5724,2018,3,3,NRMN,48.31
5725,2018,3,4,NRMN,56.17
5726,2018,3,5,NRMN,36.89
5727,2018,3,6,NRMN,32.34
5728,2018,3,7,NRMN,29.64
5729,2018,3,8,NRMN,28.49
5730,2018,3,9,NRMN,46.9
5731,2018,3,10,NRMN,44.88
5732,2018,3,11,NRMN,38.03
5733,2018,3,12,NRMN,29.47
5734,2018,3,13,NRMN,26.9
5735,2018,3,14,NRMN,27.99
5736,2018,3,15,NRMN,47.08
5737,2018,3,16,NRMN,55.53
5738,2018,3,17,NRMN,41.39
5739,2018,3,18,NRMN,44.49
5740,2018,3,19,NRMN,43.21
5741,2018,3,20,NRMN,37.43
5742,2018,3,21,NRMN,31.65
5743,2018,3,22,NRMN,49.28
5744,2018,3,23,NRMN,58.28
5745,2018,3,24,NRMN,54.37
5746,2018,3,25,NRMN,45.24
5747,2018,3,26,NRMN,61.65
5748,2018,3,27,NRMN,44.92
5749,2018,3,28,NRMN,44.28
5750,2018,3,29,NRMN,41.05
5751,2018,3,30,NRMN,35.94
5752,2018,3,31,NRMN,50.67
5753,2018,4,1,NRMN,33.44
5754,2018,4,2,NRMN,31.63
5755,2018,4,3,NRMN,37.86
5756,2018,4,4,NRMN,30.1
5757,2018,4,5,NRMN,46.01
5758,2018,4,6,NRMN,30.75
5759,2018,4,7,NRMN,24.1
5760,2018,4,8,NRMN,32.89
5761,2018,4,9,NRMN,34.83
5762,2018,4,10,NRMN,33.21
5763,2018,4,11,NRMN,53.47
5764,2018,4,12,NRMN,61.38
5765,2018,4,13,NRMN,47.19
5766,2018,4,14,NRMN,32.59
5767,2018,4,15,NRMN,29.77
5768,2018,4,16,NRMN,31.91
5769,2018,4,17,NRMN,60.46
5770,2018,4,18,NRMN,45.3
5771,2018,4,19,NRMN,39.96
5772,2018,4,20,NRMN,39.7
5773,2018,4,21,NRMN,47.53
5774,2018,4,22,NRMN,43.58
5775,2018,4,23,NRMN,47.53
5776,2018,4,24,NRMN,47.41
5777,2018,4,25,NRMN,44.19
5778,2018,4,26,NRMN,37.74
5779,2018,4,27,NRMN,48.18
5780,2018,4,28,NRMN,44.23
5781,2018,4,29,NRMN,55.18
5782,2018,4,30,NRMN,60.03
5783,2018,5,1,NRMN,66.52
5784,2018,5,2,NRMN,62.46
5785,2018,5,3,NRMN,62.26
5786,2018,5,4,NRMN,55.45
5787,2018,5,5,NRMN,50.7
5788,2018,5,6,NRMN,58.33
5789,2018,5,7,NRMN,62.19
5790,2018,5,8,NRMN,67.1
5791,2018,5,9,NRMN,68.4
5792,2018,5,10,NRMN,64.76
5793,2018,5,11,NRMN,67.82
5794,2018,5,12,NRMN,68.81
5795,2018,5,13,NRMN,69.44
5796,2018,5,14,NRMN,66.13
5797,2018,5,15,NRMN,63.9
5798,2018,5,16,NRMN,63.93
5799,2018,5,17,NRMN,59.4
5800,2018,5,18,NRMN,65.8
5801,2018,5,19,NRMN,65.32
5802,2018,5,20,NRMN,60.67
5803,2018,5,21,NRMN,57.96
5804,2018,5,22,NRMN,62.33
5805,2018,5,23,NRMN,67.75
5806,2018,5,24,NRMN,67.5
5807,2018,5,25,NRMN,63.95
5808,2018,5,26,NRMN,63.61
5809,2018,5,27,NRMN,69.91
5810,2018,5,28,NRMN,67.57
5811,2018,5,29,NRMN,71.26
5812,2018,5,30,NRMN,68.86
5813,2018,5,31,NRMN,67.32
5814,2018,6,1,NRMN,75.78
5815,2018,6,2,NRMN,72.03
5816,2018,6,3,NRMN,63.09
5817,2018,6,4,NRMN,58.46
5818,2018,6,5,NRMN,65.86
5819,2018,6,6,NRMN,72.57
5820,2018,6,7,NRMN,65.1
5821,2018,6,8,NRMN,64.49
5822,2018,6,9,NRMN,70.81
5823,2018,6,10,NRMN,72.12
5824,2018,6,11,NRMN,74.59
5825,2018,6,12,NRMN,69.6
5826,2018,6,13,NRMN,73.17
5827,2018,6,14,NRMN,74.23
5828,2018,6,15,NRMN,75.47
5829,2018,6,16,NRMN,75.15
5830,2018,6,17,NRMN,74.79
5831,2018,6,18,NRMN,75.42
5832,2018,6,19,NRMN,71.42
5833,2018,6,20,NRMN,68.77
5834,2018,6,21,NRMN,68.49
5835,2018,6,22,NRMN,64.94
5836,2018,6,23,NRMN,66.67
5837,2018,6,24,NRMN,66.15
5838,2018,6,25,NRMN,64.9
5839,2018,6,26,NRMN,73.9
5840,2018,6,27,NRMN,76.82
5841,2018,6,28,NRMN,75.74
5842,2018,6,29,NRMN,76.21
5843,2018,6,30,NRMN,70.45
5844,2018,7,1,NRMN,73.94
5845,2018,7,2,NRMN,74.23
5846,2018,7,3,NRMN,76.3
5847,2018,7,4,NRMN,72.07
5848,2018,7,5,NRMN,73.22
5849,2018,7,6,NRMN,73.98
5850,2018,7,7,NRMN,70.38
5851,2018,7,8,NRMN,68.43
5852,2018,7,9,NRMN,69.93
5853,2018,7,10,NRMN,70.38
5854,2018,7,11,NRMN,72.79
5855,2018,7,12,NRMN,75.36
5856,2018,7,13,NRMN,70.79
5857,2018,7,14,NRMN,75.52
5858,2018,7,15,NRMN,78.53
5859,2018,7,16,NRMN,74.48
5860,2018,7,17,NRMN,74.23
5861,2018,7,18,NRMN,76.77
5862,2018,7,19,NRMN,71.94
5863,2018,7,20,NRMN,77.13
5864,2018,7,21,NRMN,79.57
5865,2018,7,22,NRMN,76.35
5866,2018,7,23,NRMN,72.66
5867,2018,7,24,NRMN,67.51
5868,2018,7,25,NRMN,65.64
5869,2018,7,26,NRMN,75.67
5870,2018,7,27,NRMN,70.83
5871,2018,7,28,NRMN,72.43
5872,2018,7,29,NRMN,71.15
5873,2018,7,30,NRMN,65.79
5874,2018,7,31,NRMN,63.86
5875,2018,8,1,NRMN,61.23
5876,2018,8,2,NRMN,65.84
5877,2018,8,3,NRMN,69.24
5878,2018,8,4,NRMN,71.1
5879,2018,8,5,NRMN,72.55
5880,2018,8,6,NRMN,74.25
5881,2018,8,7,NRMN,74.97
5882,2018,8,8,NRMN,66.78
5883,2018,8,9,NRMN,66.56
5884,2018,8,10,NRMN,68.34
5885,2018,8,11,NRMN,72.34
5886,2018,8,12,NRMN,68.76
5887,2018,8,13,NRMN,69.06
5888,2018,8,14,NRMN,68.04
5889,2018,8,15,NRMN,69.78
5890,2018,8,16,NRMN,73.74
5891,2018,8,17,NRMN,74.75
5892,2018,8,18,NRMN,72.1
5893,2018,8,19,NRMN,71.53
5894,2018,8,20,NRMN,65.62
5895,2018,8,21,NRMN,62.22
5896,2018,8,22,NRMN,67.23
5897,2018,8,23,NRMN,68.88
5898,2018,8,24,NRMN,74.55
5899,2018,8,25,NRMN,75.99
5900,2018,8,26,NRMN,75.54
5901,2018,8,27,NRMN,75.79
5902,2018,8,28,NRMN,77.43
5903,2018,8,29,NRMN,72.01
5904,2018,8,30,NRMN,74.17
5905,2018,8,31,NRMN,73.42
5906,2018,9,1,NRMN,73.53
5907,2018,9,2,NRMN,72.48
5908,2018,9,3,NRMN,71.64
5909,2018,9,4,NRMN,72.07
5910,2018,9,5,NRMN,72.45
5911,2018,9,6,NRMN,72.3
5912,2018,9,7,NRMN,70.92
5913,2018,9,8,NRMN,63.97
5914,2018,9,9,NRMN,59.58
5915,2018,9,10,NRMN,54.77
5916,2018,9,11,NRMN,61.3
5917,2018,9,12,NRMN,69.76
5918,2018,9,13,NRMN,70.21
5919,2018,9,14,NRMN,69.01
5920,2018,9,15,NRMN,71.35
5921,2018,9,16,NRMN,68.97
5922,2018,9,17,NRMN,68.47
5923,2018,9,18,NRMN,71.6
5924,2018,9,19,NRMN,71.4
5925,2018,9,20,NRMN,72.55
5926,2018,9,21,NRMN,60.76
5927,2018,9,22,NRMN,59.52
5928,2018,9,23,NRMN,62.62
5929,2018,9,24,NRMN,66.67
5930,2018,9,25,NRMN,65.73
